image_id,image_path,group,subgroup,event_name,image_caption,image_tags
img_02020,D:\Personal\PHOTOS\Family\IMG-20240708-WA0014.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a kitchen,"man kitchen, kitchen, woman standing, standing man, woman"
img_02021,D:\Personal\PHOTOS\Family\IMG-20240708-WA0015.jpg,Family,no_subgroup,no_event,a man and woman standing in front of a mirror,"standing mirror, mirror, man woman, woman standing, standing"
img_02022,D:\Personal\PHOTOS\Family\IMG-20240708-WA0016.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a kitchen,"man kitchen, kitchen, woman standing, standing man, woman"
img_02023,D:\Personal\PHOTOS\Family\IMG-20240708-WA0017.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a room,"man room, woman standing, standing man, woman, standing"
img_02024,D:\Personal\PHOTOS\Family\IMG-20240708-WA0018.jpg,Family,no_subgroup,no_event,people are gathered around a table,"gathered table, people gathered, table, people, gathered"
img_02025,D:\Personal\PHOTOS\Family\IMG-20240708-WA0019.jpg,Family,no_subgroup,no_event,a woman sitting on the floor next to a group of children,"sitting floor, woman sitting, floor group, group children, sitting"
img_02026,D:\Personal\PHOTOS\Family\IMG-20240708-WA0020.jpg,Family,no_subgroup,no_event,a plastic bag filled with food on top of a table,"food table, plastic bag, filled food, bag filled, food"
img_02027,D:\Personal\PHOTOS\Family\IMG-20240708-WA0021.jpg,Family,no_subgroup,no_event,a woman sitting next to a man in a kitchen,"man kitchen, kitchen, woman sitting, sitting man, woman"
img_02028,D:\Personal\PHOTOS\Family\IMG-20240708-WA0022.jpg,Family,no_subgroup,no_event,people sitting around a table,"people sitting, sitting table, table, sitting, people"
img_02029,D:\Personal\PHOTOS\Family\IMG-20240708-WA0023.jpg,Family,no_subgroup,no_event,a plastic bag filled with candy on top of a table,"candy table, filled candy, plastic bag, candy, bag filled"
img_02030,D:\Personal\PHOTOS\Family\IMG-20240708-WA0024.jpg,Family,no_subgroup,no_event,people sitting around a table,"people sitting, sitting table, table, sitting, people"
img_02031,D:\Personal\PHOTOS\Family\IMG-20240708-WA0025.jpg,Family,no_subgroup,no_event,a woman and two children preparing food in a kitchen,"preparing food, food kitchen, woman children, children preparing, kitchen"
img_02032,D:\Personal\PHOTOS\Family\IMG-20240708-WA0026.jpg,Family,no_subgroup,no_event,a woman preparing food in a kitchen,"preparing food, woman preparing, food kitchen, kitchen, woman"
img_02033,D:\Personal\PHOTOS\Family\IMG-20240708-WA0027.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other in front of a cake,"standing cake, cake, man woman, woman standing, standing"
img_02034,D:\Personal\PHOTOS\Family\IMG-20240708-WA0028.jpg,Family,no_subgroup,no_event,a man and woman sitting at a table with food,"table food, sitting table, food, table, man woman"
img_02035,D:\Personal\PHOTOS\Family\IMG-20240708-WA0029.jpg,Family,no_subgroup,no_event,a man standing next to a woman in front of a cake,"woman cake, cake, standing woman, man standing, standing"
img_02036,D:\Personal\PHOTOS\Family\IMG-20240708-WA0030.jpg,Family,no_subgroup,no_event,a woman standing next to a man in front of a cake,"man cake, cake, woman standing, standing man, woman"
img_02037,D:\Personal\PHOTOS\Family\IMG-20240708-WA0031.jpg,Family,no_subgroup,no_event,a woman standing next to a man in front of a cake,"man cake, cake, woman standing, standing man, woman"
img_02038,D:\Personal\PHOTOS\Family\IMG-20240708-WA0032.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02039,D:\Personal\PHOTOS\Family\IMG-20240708-WA0033.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02040,D:\Personal\PHOTOS\Family\IMG-20240708-WA0034.jpg,Family,no_subgroup,no_event,people sitting around a table,"people sitting, sitting table, table, sitting, people"
img_02041,D:\Personal\PHOTOS\Family\IMG-20240708-WA0035.jpg,Family,no_subgroup,no_event,people are gathered around a table,"gathered table, people gathered, table, people, gathered"
img_02042,D:\Personal\PHOTOS\Family\IMG-20240708-WA0036.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02043,D:\Personal\PHOTOS\Family\IMG-20240708-WA0037.jpg,Family,no_subgroup,no_event,a man and a woman posing for a picture,"posing picture, posing, woman posing, man woman, picture"
img_02044,D:\Personal\PHOTOS\Family\IMG-20240708-WA0038.jpg,Family,no_subgroup,no_event,a woman and a man posing for a picture,"posing picture, posing, man posing, woman man, picture"
img_02045,D:\Personal\PHOTOS\Family\IMG-20240708-WA0039.jpg,Family,no_subgroup,no_event,a woman standing next to a group of people on a street,"woman standing, people street, standing group, group people, woman"
img_02046,D:\Personal\PHOTOS\Family\IMG-20240708-WA0040.jpg,Family,no_subgroup,no_event,a woman standing next to a group of people,"woman standing, standing group, group people, standing, woman"
img_02047,D:\Personal\PHOTOS\Family\IMG-20240708-WA0041.jpg,Family,no_subgroup,no_event,a crowd of people standing around a car,"standing car, crowd people, crowd, people standing, people"
img_02048,D:\Personal\PHOTOS\Family\IMG-20240708-WA0042.jpg,Family,no_subgroup,no_event,a man standing next to a woman in front of a truck,"woman truck, standing woman, truck, man standing, standing"
img_02049,D:\Personal\PHOTOS\Family\IMG-20240708-WA0043.jpg,Family,no_subgroup,no_event,a crowd of people standing in a parking lot,"crowd people, standing parking, parking lot, crowd, people standing"
img_02050,D:\Personal\PHOTOS\Family\IMG-20240708-WA0044.jpg,Family,no_subgroup,no_event,a man standing next to a woman holding a frisbee,"holding frisbee, frisbee, man standing, standing woman, standing"
img_02051,D:\Personal\PHOTOS\Family\IMG-20240804-WA0000.jpg,Family,no_subgroup,no_event,a woman in a pink shirt and black pants,"woman pink, pink shirt, woman, pink, shirt black"
img_02052,D:\Personal\PHOTOS\Family\IMG-20240804-WA0001.jpg,Family,no_subgroup,no_event,a man in a striped shirt with his hands in his pockets,"hands pockets, man striped, shirt hands, striped shirt, pockets"
img_02053,D:\Personal\PHOTOS\Family\IMG-20240804-WA0002.jpg,Family,no_subgroup,no_event,a man laying in a hospital bed with his head on a pillow,"laying hospital, man laying, hospital bed, head pillow, bed head"
img_02054,D:\Personal\PHOTOS\Family\IMG-20240804-WA0003.jpg,Family,no_subgroup,no_event,a woman in a pink shirt is using a hair dryer,"hair dryer, dryer, woman pink, woman, pink shirt"
img_02055,D:\Personal\PHOTOS\Family\IMG-20240820-WA0005.jpg,Family,no_subgroup,no_event,a woman and a man are playing a video game,"video game, playing video, man playing, woman man, game"
img_02056,D:\Personal\PHOTOS\Family\IMG-20240820-WA0006.jpg,Family,no_subgroup,no_event,a woman sitting next to a man holding a nintendo wii controller,"wii controller, nintendo wii, wii, holding nintendo, woman sitting"
img_02057,D:\Personal\PHOTOS\Family\IMG-20240820-WA0007.jpg,Family,no_subgroup,no_event,a man and a woman are playing a video game,"video game, playing video, woman playing, game, man woman"
img_02058,D:\Personal\PHOTOS\Family\IMG-20240820-WA0008.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02059,D:\Personal\PHOTOS\Family\IMG-20240820-WA0009.jpg,Family,no_subgroup,no_event,a woman and a man are talking to each other,"man talking, woman man, talking, woman, man"
img_02060,D:\Personal\PHOTOS\Family\IMG-20240820-WA0010.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02061,D:\Personal\PHOTOS\Family\IMG-20240820-WA0011.jpg,Family,no_subgroup,no_event,a woman and a man sitting next to each other,"woman man, sitting, man sitting, woman, man"
img_02062,D:\Personal\PHOTOS\Family\IMG-20240820-WA0012.jpg,Family,no_subgroup,no_event,a man and a woman sitting on a couch playing a video game,"couch playing, playing video, video game, sitting couch, couch"
img_02063,D:\Personal\PHOTOS\Family\IMG-20240820-WA0013.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02064,D:\Personal\PHOTOS\Family\IMG-20240820-WA0014.jpg,Family,no_subgroup,no_event,a woman sitting on the floor with a cell phone,"woman sitting, sitting floor, cell phone, floor cell, floor"
img_02065,D:\Personal\PHOTOS\Family\IMG-20240820-WA0015.jpg,Family,no_subgroup,no_event,a woman holding a man's hand in front of another woman,"hand woman, woman holding, man hand, holding man, hand"
img_02066,D:\Personal\PHOTOS\Family\IMG-20240820-WA0016.jpg,Family,no_subgroup,no_event,a man and a woman eating food together,"woman eating, eating food, eating, food, man woman"
img_02067,D:\Personal\PHOTOS\Family\IMG-20240820-WA0017.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a room,"man room, woman standing, standing man, woman, standing"
img_02068,D:\Personal\PHOTOS\Family\IMG-20240820-WA0018.jpg,Family,no_subgroup,no_event,a man and a woman holding a hot dog,"hot dog, holding hot, dog, woman holding, man woman"
img_02069,D:\Personal\PHOTOS\Family\IMG-20240820-WA0019.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02070,D:\Personal\PHOTOS\Family\IMG-20240820-WA0020.jpg,Family,no_subgroup,no_event,a woman and a man are playing a video game,"video game, playing video, man playing, woman man, game"
img_02071,D:\Personal\PHOTOS\Family\IMG-20240820-WA0021.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02072,D:\Personal\PHOTOS\Family\IMG-20240820-WA0022.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02073,D:\Personal\PHOTOS\Family\IMG-20240820-WA0023.jpg,Family,no_subgroup,no_event,people standing around a room,"standing room, people standing, standing, room, people"
img_02074,D:\Personal\PHOTOS\Family\IMG-20240820-WA0024.jpg,Family,no_subgroup,no_event,a woman sitting on a chair using a cell phone,"woman sitting, sitting chair, chair using, cell phone, chair"
img_02075,D:\Personal\PHOTOS\Family\IMG-20240820-WA0025.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a room,"man room, woman standing, standing man, woman, standing"
img_02076,D:\Personal\PHOTOS\Family\IMG-20240820-WA0026.jpg,Family,no_subgroup,no_event,a man and a woman are looking at a cake,"looking cake, cake, man woman, woman looking, woman"
img_02077,D:\Personal\PHOTOS\Family\IMG-20240820-WA0027.jpg,Family,no_subgroup,no_event,a man in a red shirt and a woman in a pink shirt,"pink shirt, red shirt, man red, woman pink, shirt woman"
img_02078,D:\Personal\PHOTOS\Family\IMG-20240820-WA0028.jpg,Family,no_subgroup,no_event,a man and a woman are drinking from a bottle,"drinking bottle, woman drinking, bottle, man woman, drinking"
img_02079,D:\Personal\PHOTOS\Family\IMG-20240820-WA0029.jpg,Family,no_subgroup,no_event,a woman brushing her teeth in a bathroom,"woman brushing, teeth bathroom, brushing teeth, brushing, bathroom"
img_02080,D:\Personal\PHOTOS\Family\IMG-20240820-WA0030.jpg,Family,no_subgroup,no_event,a woman holding a plate of food next to a man,"plate food, holding plate, woman holding, food man, plate"
img_02081,D:\Personal\PHOTOS\Family\IMG-20240820-WA0031.jpg,Family,no_subgroup,no_event,a woman standing next to a man in a room,"man room, woman standing, standing man, woman, standing"
img_02082,D:\Personal\PHOTOS\Family\IMG-20240820-WA0032.jpg,Family,no_subgroup,no_event,a woman standing next to a man holding a nintendo wii controller,"wii controller, holding nintendo, nintendo wii, wii, woman standing"
img_02083,D:\Personal\PHOTOS\Family\IMG-20240820-WA0033.jpg,Family,no_subgroup,no_event,a woman sitting next to a child on the floor,"sitting child, woman sitting, child floor, sitting, floor"
img_02084,D:\Personal\PHOTOS\Family\IMG-20240820-WA0034.jpg,Family,no_subgroup,no_event,a woman sitting next to a man in a chair,"man chair, sitting man, woman sitting, chair, sitting"
img_02085,D:\Personal\PHOTOS\Family\IMG-20240820-WA0035.jpg,Family,no_subgroup,no_event,a woman sitting on the floor next to a child,"woman sitting, sitting floor, floor child, sitting, woman"
img_02086,D:\Personal\PHOTOS\Family\IMG-20240820-WA0036.jpg,Family,no_subgroup,no_event,a woman sitting on the floor talking on a cell phone,"floor talking, woman sitting, sitting floor, cell phone, talking cell"
img_02087,D:\Personal\PHOTOS\Family\IMG-20240820-WA0037.jpg,Family,no_subgroup,no_event,a man and a woman sitting on a bed,"sitting bed, bed, man woman, woman sitting, sitting"
img_02088,D:\Personal\PHOTOS\Family\IMG-20240820-WA0038.jpg,Family,no_subgroup,no_event,a woman and a man are playing a video game,"video game, playing video, man playing, woman man, game"
img_02089,D:\Personal\PHOTOS\Family\IMG-20240820-WA0039.jpg,Family,no_subgroup,no_event,a woman sitting next to a man on a couch,"man couch, couch, woman sitting, sitting man, sitting"
img_02090,D:\Personal\PHOTOS\Family\IMG-20240820-WA0040.jpg,Family,no_subgroup,no_event,a woman sitting at a table with a man,"sitting table, table man, woman sitting, table, woman"
img_02091,D:\Personal\PHOTOS\Family\IMG-20240820-WA0041.jpg,Family,no_subgroup,no_event,a woman sitting next to a man in a chair,"man chair, sitting man, woman sitting, chair, sitting"
img_02092,D:\Personal\PHOTOS\Family\IMG-20240820-WA0042.jpg,Family,no_subgroup,no_event,a woman and a man are playing a video game,"video game, playing video, man playing, woman man, game"
img_02093,D:\Personal\PHOTOS\Family\IMG-20240820-WA0043.jpg,Family,no_subgroup,no_event,a woman and a man standing next to each other,"woman man, man standing, standing, woman, man"
img_02094,D:\Personal\PHOTOS\Family\IMG-20240912-WA0000.jpg,Family,no_subgroup,no_event,a woman and a man sitting next to each other,"woman man, sitting, man sitting, woman, man"
img_02095,D:\Personal\PHOTOS\Family\IMG-20240912-WA0001.jpg,Family,no_subgroup,no_event,a man and a woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02096,D:\Personal\PHOTOS\Family\IMG-20241216-WA0001.jpg,Family,no_subgroup,no_event,a man holding a knife in front of a group of people,"knife group, holding knife, group people, knife, man holding"
img_02097,D:\Personal\PHOTOS\Family\IMG-20241216-WA0003.jpg,Family,no_subgroup,no_event,a man holding a bunch of stuffed animals,"stuffed animals, bunch stuffed, man holding, holding bunch, stuffed"
img_02098,D:\Personal\PHOTOS\Family\IMG-20241216-WA0005.jpg,Family,no_subgroup,no_event,a man sitting next to a woman in front of a suitcase,"woman suitcase, suitcase, sitting woman, man sitting, woman"
img_02099,D:\Personal\PHOTOS\Family\IMG-20241216-WA0007.jpg,Family,no_subgroup,no_event,a man in a blue shirt talking on a cell phone,"shirt talking, man blue, blue shirt, cell phone, talking cell"
img_02100,D:\Personal\PHOTOS\Family\IMG-20241216-WA0009.jpg,Family,no_subgroup,no_event,three men in a room with their cell phones,"men room, cell phones, room cell, phones, room"
img_02101,D:\Personal\PHOTOS\Family\IMG-20241216-WA0011.jpg,Family,no_subgroup,no_event,two men in a room with one of them holding a cell phone,"men room, cell phone, room holding, holding cell, phone"
img_02102,D:\Personal\PHOTOS\Family\IMG-20241216-WA0013.jpg,Family,no_subgroup,no_event,three young men are posing for a picture,"men posing, young men, posing, posing picture, men"
img_02103,D:\Personal\PHOTOS\Family\IMG-20241216-WA0015.jpg,Family,no_subgroup,no_event,a man and a woman are looking at the camera,"looking camera, camera, man woman, woman looking, woman"
img_02104,D:\Personal\PHOTOS\Family\IMG-20241216-WA0017.jpg,Family,no_subgroup,no_event,two men standing in front of a mirror,"standing mirror, men standing, mirror, men, standing"
img_02105,D:\Personal\PHOTOS\Family\IMG-20241216-WA0019.jpg,Family,no_subgroup,no_event,a man with a knife and a toothbrush in front of him,"knife toothbrush, man knife, toothbrush, knife, man"
img_02106,D:\Personal\PHOTOS\Family\IMG-20241216-WA0021.jpg,Family,no_subgroup,no_event,a woman is sitting on a red couch,"red couch, woman sitting, couch, sitting red, sitting"
img_02107,D:\Personal\PHOTOS\Family\IMG-20241216-WA0023.jpg,Family,no_subgroup,no_event,a man sitting on a red chair in a room,"man sitting, red chair, chair room, sitting red, chair"
img_02108,D:\Personal\PHOTOS\Family\IMG-20241216-WA0025.jpg,Family,no_subgroup,no_event,a man sitting on a red couch in a room,"red couch, man sitting, couch room, couch, sitting red"
img_02109,D:\Personal\PHOTOS\Family\IMG-20241216-WA0027.jpg,Family,no_subgroup,no_event,a man sitting on a red couch in a room,"red couch, man sitting, couch room, couch, sitting red"
img_02110,D:\Personal\PHOTOS\Family\IMG-20241216-WA0029.jpg,Family,no_subgroup,no_event,a man sitting on a red couch with a book,"man sitting, couch book, red couch, couch, sitting red"
img_02111,D:\Personal\PHOTOS\Family\IMG-20241216-WA0031.jpg,Family,no_subgroup,no_event,a man sitting on a red couch in a living room,"man sitting, red couch, couch living, couch, living room"
img_02112,D:\Personal\PHOTOS\Family\IMG-20241216-WA0033.jpg,Family,no_subgroup,no_event,a man and a woman looking at each other,"woman looking, man woman, woman, looking, man"
img_02113,D:\Personal\PHOTOS\Family\IMG-20241216-WA0035.jpg,Family,no_subgroup,no_event,a man is holding an umbrella over his head,"holding umbrella, umbrella head, umbrella, man holding, head"
img_02114,D:\Personal\PHOTOS\Family\IMG-20241221-WA0001.jpeg,Family,no_subgroup,no_event,a microwave oven sitting on top of a sink in a bathroom,"microwave oven, microwave, oven sitting, sitting sink, sink bathroom"
img_02115,D:\Personal\PHOTOS\Family\IMG-20250326-WA0010.jpg,Family,no_subgroup,no_event,a table topped with boxes filled with different types of items,"topped boxes, boxes, table topped, boxes filled, table"
img_02116,D:\Personal\PHOTOS\Family\IMG-20250326-WA0011.jpg,Family,no_subgroup,no_event,a row of pots and pans sitting on top of a table,"pans sitting, row pots, pots pans, pots, pans"
img_02117,D:\Personal\PHOTOS\Family\IMG-20250326-WA0012.jpg,Family,no_subgroup,no_event,a pile of many different types of vases sitting on a table,"vases sitting, vases, types vases, sitting table, pile"
img_02118,D:\Personal\PHOTOS\Family\IMG-20250326-WA0024.jpg,Family,no_subgroup,no_event,a row of pots and pans sitting on top of a table,"pans sitting, row pots, pots pans, pots, pans"
img_02119,D:\Personal\PHOTOS\Family\IMG-20250328-WA0000.jpg,Family,no_subgroup,no_event,a pottery vase sitting on the ground next to a wall,"pottery vase, vase sitting, vase, pottery, ground wall"
img_02120,D:\Personal\PHOTOS\Family\IMG-20250328-WA0001.jpg,Family,no_subgroup,no_event,a green vase sitting on the ground next to a brick wall,"vase sitting, green vase, vase, ground brick, brick wall"
img_02121,D:\Personal\PHOTOS\Family\IMG-20250330-WA0000.jpg,Family,no_subgroup,no_event,a table topped with plates filled with food,"topped plates, table topped, plates filled, filled food, plates"
img_02122,D:\Personal\PHOTOS\Family\IMG-20250331-WA0005.jpg,Family,no_subgroup,no_event,two boys and a girl posing for a picture,"posing picture, posing, girl posing, boys girl, boys"
img_02123,D:\Personal\PHOTOS\Family\IMG-20250401-WA0000.jpg,Family,no_subgroup,no_event,a boy and a girl holding a banana,"holding banana, banana, girl holding, boy girl, holding"
img_02124,D:\Personal\PHOTOS\Family\IMG20221116100255_01.jpg,Family,no_subgroup,no_event,a man and a woman posing for a picture,"posing picture, posing, woman posing, man woman, picture"
img_02125,D:\Personal\PHOTOS\Family\IMG20221116100316_01.jpg,Family,no_subgroup,no_event,two men standing next to each other in a field,"men standing, standing field, standing, field, men"
img_02126,D:\Personal\PHOTOS\Family\IMG20221116100427.jpg,Family,no_subgroup,no_event,group of young men posing for a picture together,"men posing, young men, group young, posing, posing picture"
img_02127,D:\Personal\PHOTOS\Family\IMG20221116100439_01.jpg,Family,no_subgroup,no_event,men standing next to each other,"men standing, men, standing"
img_02128,D:\Personal\PHOTOS\Family\IMG20230617205605.jpg,Family,no_subgroup,no_event,a man and a woman standing next to a cake,"standing cake, cake, man woman, woman standing, standing"
img_02129,D:\Personal\PHOTOS\Family\IMG20230617205759.jpg,Family,no_subgroup,no_event,a man and a woman standing next to a birthday cake,"birthday cake, standing birthday, cake, birthday, man woman"
img_02130,D:\Personal\PHOTOS\Family\IMG20230617205812.jpg,Family,no_subgroup,no_event,a man standing next to a woman in front of a christmas tree,"christmas tree, woman christmas, standing woman, man standing, christmas"
img_02131,D:\Personal\PHOTOS\Family\IMG20230617205854.jpg,Family,no_subgroup,no_event,a man and woman standing next to a birthday cake,"birthday cake, standing birthday, cake, birthday, man woman"
img_02132,D:\Personal\PHOTOS\Family\IMG20230617205931.jpg,Family,no_subgroup,no_event,people standing around a cake,"standing cake, people standing, cake, standing, people"
img_02133,D:\Personal\PHOTOS\Family\IMG20230617205941.jpg,Family,no_subgroup,no_event,three men standing next to each other on a carpet,"men standing, standing carpet, carpet, men, standing"
img_02134,D:\Personal\PHOTOS\Family\IMG20230617205951.jpg,Family,no_subgroup,no_event,a crowd of people standing around a birthday cake,"birthday cake, standing birthday, crowd people, people standing, cake"
img_02135,D:\Personal\PHOTOS\Family\IMG20230617210103.jpg,Family,no_subgroup,no_event,people standing around a cake,"standing cake, people standing, cake, standing, people"
img_02136,D:\Personal\PHOTOS\Family\IMG20230617210319.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02137,D:\Personal\PHOTOS\Family\IMG20230617210321.jpg,Family,no_subgroup,no_event,a man and woman cutting a cake together,"cutting cake, cake, woman cutting, cutting, man woman"
img_02138,D:\Personal\PHOTOS\Family\IMG20230617210420.jpg,Family,no_subgroup,no_event,a woman standing next to a woman holding a kite,"holding kite, kite, standing woman, woman standing, woman holding"
img_02139,D:\Personal\PHOTOS\Family\IMG20230617210445.jpg,Family,no_subgroup,no_event,a woman standing next to a table holding a box,"woman standing, holding box, standing table, table holding, box"
img_02140,D:\Personal\PHOTOS\Family\IMG20230617210529.jpg,Family,no_subgroup,no_event,a man standing next to a woman in front of a cake,"woman cake, cake, standing woman, man standing, standing"
img_02141,D:\Personal\PHOTOS\Family\IMG20230617210532.jpg,Family,no_subgroup,no_event,a man standing next to a woman in front of a birthday cake,"birthday cake, cake, woman birthday, standing woman, man standing"
img_02142,D:\Personal\PHOTOS\Family\IMG20230617210555.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02143,D:\Personal\PHOTOS\Family\IMG20230617210558.jpg,Family,no_subgroup,no_event,a woman standing next to a man holding a kite,"holding kite, kite, woman standing, standing man, woman"
img_02144,D:\Personal\PHOTOS\Family\IMG20230617210604.jpg,Family,no_subgroup,no_event,a man and woman standing next to each other,"man woman, woman standing, standing, woman, man"
img_02145,D:\Personal\PHOTOS\Family\IMG20230617210649.jpg,Family,no_subgroup,no_event,a man standing next to a woman holding a kite,"holding kite, kite, man standing, standing woman, standing"
img_02146,D:\Personal\PHOTOS\Family\IMG20230617210712.jpg,Family,no_subgroup,no_event,a man and woman standing next to a cake,"standing cake, cake, man woman, woman standing, standing"
img_02147,D:\Personal\PHOTOS\Family\IMG20230617210912.jpg,Family,no_subgroup,no_event,a large group of people standing around a cake,"standing cake, people standing, group people, large group, cake"
img_02148,D:\Personal\PHOTOS\Family\IMG20231114133436.jpg,Family,no_subgroup,no_event,two men standing next to each other in a bathroom,"standing bathroom, men standing, bathroom, standing, men"
img_02149,D:\Personal\PHOTOS\Family\IMG20241030194949.jpg,Family,no_subgroup,no_event,a person laying on a bed with a stuffed animal,"person laying, bed stuffed, laying bed, stuffed animal, laying"
img_02150,D:\Personal\PHOTOS\Family\IMG20241030194956.jpg,Family,no_subgroup,no_event,a dark room with a light shining through the window,"dark room, shining window, room light, light shining, window"
img_02151,D:\Personal\PHOTOS\Family\IMG20241102075545.jpg,Family,no_subgroup,no_event,a woman and a man sitting on the floor,"sitting floor, sitting, man sitting, woman man, floor"
img_02152,D:\Personal\PHOTOS\Family\IMG20241102075548.jpg,Family,no_subgroup,no_event,a woman sitting on a bed with her legs crossed,"woman sitting, sitting bed, bed legs, legs crossed, sitting"
img_02153,D:\Personal\PHOTOS\Family\IMG20241102075553.jpg,Family,no_subgroup,no_event,a woman laying on a bed next to a child,"woman laying, laying bed, bed child, laying, bed"
img_02154,D:\Personal\PHOTOS\Family\IMG20241211103324.jpg,Family,no_subgroup,no_event,two men standing next to each other in front of a door,"standing door, men standing, door, standing, men"
img_02155,D:\Personal\PHOTOS\Family\IMG20241211103328.jpg,Family,no_subgroup,no_event,two men are posing for a picture in front of a mirror,"men posing, picture mirror, mirror, posing picture, posing"
img_02156,D:\Personal\PHOTOS\Family\IMG20241214204337.jpg,Family,no_subgroup,no_event,a young boy holding a picture of himself on a wall,"picture wall, boy holding, holding picture, young boy, wall"
img_02157,D:\Personal\PHOTOS\Family\IMG_20231205_193835.jpg,Family,no_subgroup,no_event,two men standing next to each other in a room,"men standing, standing room, standing, room, men"
img_02158,D:\Personal\PHOTOS\Memes\005f6e3bdbf3bcfe1ea9a379a129a1e1ad22748ff8567640f3392eef8761e5a3.jpg,Memes,no_subgroup,no_event,a collage of photos of ducks and geese,"photos ducks, ducks geese, geese, collage photos, ducks"
img_02159,D:\Personal\PHOTOS\Memes\007976472ac0fa6a050dc5b39b7555b9d34825974c0f1b2965c427a0ab068b26.jpg,Memes,no_subgroup,no_event,a blurry picture of a blue and white surfboard,"white surfboard, surfboard, blurry picture, blurry, picture blue"
img_02160,D:\Personal\PHOTOS\Memes\00a.jpg,Memes,no_subgroup,no_event,an old photo of a drawing of a man on a bicycle,"man bicycle, drawing man, photo drawing, bicycle, drawing"
img_02161,D:\Personal\PHOTOS\Memes\00a8741f311ef075e6cebca9164d99d65ed4cd933145d2b8eee0e08f0d4b0293.jpg,Memes,no_subgroup,no_event,a man in a suit talking on a cell phone,"suit talking, man suit, cell phone, suit, talking cell"
img_02162,D:\Personal\PHOTOS\Memes\02b7886ff85a5307d06ab7cbda0c61c6a7a6bfdcad8da4a258f516a73a1ad5f7.jpg,Memes,no_subgroup,no_event,two men standing next to each other in front of a sign,"standing sign, men standing, sign, standing, men"
img_02163,D:\Personal\PHOTOS\Memes\04a3e8151f4348ef16490ca9a1e4ae4e31a67bf78a7b89a3eece1c505bb22e5e.jpg,Memes,no_subgroup,no_event,a collage of photos of a man and a dog,"collage photos, photos man, man dog, photos, collage"
img_02164,D:\Personal\PHOTOS\Memes\093531b235fa020ca1c049558f97ce3da50c5240a37fe16b302618bbb184f322.png,Memes,no_subgroup,no_event,a collage of a cartoon character with a skateboard,"character skateboard, collage cartoon, skateboard, cartoon character, cartoon"
img_02165,D:\Personal\PHOTOS\Memes\0a9.jpeg,Memes,no_subgroup,no_event,a person jumping up into the air with a snowboard,"person jumping, air snowboard, snowboard, jumping air, jumping"
img_02166,D:\Personal\PHOTOS\Memes\0b05403ec00c8fdb94ba84b2e02f375a7c3277c47f55b6971e94f34f6377d9b1.jpg,Memes,no_subgroup,no_event,a collage of photos of various appliances,"collage photos, photos various, various appliances, appliances, photos"
img_02167,D:\Personal\PHOTOS\Memes\0bab1e9165611dec2c4fb9d711d90df1a39e2bb589556ed82568635afd7ab324.jpg,Memes,no_subgroup,no_event,a dog that is sitting in front of a book,"dog sitting, sitting book, dog, sitting, book"
img_02168,D:\Personal\PHOTOS\Memes\0d5aba609d80a9bf6ec25c3bf5bede74523552a9139ee040ed1463216d566a42.jpg,Memes,no_subgroup,no_event,a knife sticking out of the side of a rock,"knife sticking, knife, sticking rock, rock, sticking"
img_02169,D:\Personal\PHOTOS\Memes\0dadb0a2a4f74f1fd2468a8790eb16bdc4fc23d545647941002b62f46fd55f09.jpg,Memes,no_subgroup,no_event,a collage of photos of a man and a dog,"collage photos, photos man, man dog, photos, collage"
img_02170,D:\Personal\PHOTOS\Memes\0e9.png,Memes,no_subgroup,no_event,a vintage photo of a vintage photo of a man on a bicycle,"vintage photo, photo vintage, man bicycle, photo man, photo"
img_02171,D:\Personal\PHOTOS\Memes\0fe2c0e7969e1431a6d6ad0a709f186b3fbe331ba6c5cf33b9e41e4a376f84bf.jpg,Memes,no_subgroup,no_event,a collage of photos of a woman in a bikini,"woman bikini, collage photos, photos woman, bikini, collage"
